candidate_id,lattice_type,theta_deg,a,r_over_a,eps_bg,band_index,k_label,k0_x,k0_y,omega0,curvature_xx,curvature_xy,curvature_yy,curvature_trace,curvature_det,vg_x,vg_y,vg_norm,k_parab,gap_above,gap_below,gap_min,G_magnitude,moire_length,S_flat,S_gap,S_parab,S_vg,S_contrast,S_total,valid_ea_flag
26,square,1.0,1.0,0.25,9.0,2,Γ,0.0,0.0,0.3759742960681889,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02098035560171707,0.02306592112353434,0.02098035560171707,0.1096622711232151,57.296506740065155,0.3333333333333333,0.17341952333804594,0.8597387523761344,1.0,0.7272727272727273,0.5183329343400415,False
65,square,1.0,1.0,0.35,6.0,1,M,0.5,0.5,0.35787985993368776,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.09129023756791865,0.028934281526153405,0.028934281526153405,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2244110812397422,0.8597387523761344,1.0,0.45454545454545453,0.5174444601791018,False
64,square,1.0,1.0,0.35,6.0,0,M,0.5,0.5,0.32894557840753436,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.028934281526153405,0.1,0.028934281526153405,0.1096622711232151,57.296506740065155,0.3333333333333333,0.2244110812397422,0.8597387523761344,1.0,0.45454545454545453,0.5174444601791018,False
340,hex,1.0,1.0,0.35,6.0,4,Γ,0.0,0.0,0.6624073229986248,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07153476132933967,0.012348688002358998,0.012348688002358998,0.0633127381556719,57.296506740065155,0.3333333333333333,0.10991394934758572,1.0,1.0,0.45454545454545453,0.5168724267308358,False
500,hex,2.5,1.0,0.25,6.0,4,K,0.3333333333333333,0.3333333333333333,0.6184730873070363,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.07176227354452824,0.11076650961669943,0.07176227354452824,0.15827129842611806,22.920129957497124,0.3333333333333333,0.4177999747186878,0.595691733724022,1.0,0.45454545454545453,0.5129822798184157,False
144,square,1.75,1.0,0.35,6.0,0,Γ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.47232775604319144,0.1,0.1,0.1919089744656264,32.74171810658836,0.3333333333333333,0.5,0.4912792870720768,1.0,0.45454545454545453,0.5126497968083548,False
96,square,1.75,1.0,0.25,6.0,0,Γ,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.43100124557214886,0.1,0.1,0.1919089744656264,32.74171810658836,0.3333333333333333,0.5,0.4912792870720768,1.0,0.45454545454545453,0.5126497968083548,False
316,hex,1.0,1.0,0.25,9.0,4,Γ,0.0,0.0,0.437351470766241,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1061330314460775,0.003642309770406693,0.003642309770406693,0.0633127381556719,57.296506740065155,0.3333333333333333,0.03514307794254401,1.0,1.0,0.7272727272727273,0.5118160725159391,False
52,square,1.0,1.0,0.35,6.0,4,Γ,0.0,0.0,0.568571255751071,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.19614198863593701,0.02445178903101297,0.02445178903101297,0.1096622711232151,57.296506740065155,0.3333333333333333,0.1964759946112118,0.8597387523761344,1.0,0.45454545454545453,0.5104606885219692,False
1,square,1.0,1.0,0.25,6.0,1,Γ,0.0,0.0,0.43100124557214886,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.024030881672358895,0.43100124557214886,0.024030881672358895,0.1096622711232151,57.296506740065155,0.3333333333333333,0.19374918043265296,0.8597387523761344,1.0,0.45454545454545453,0.5097789849773295,False
527,hex,2.5,1.0,0.25,9.0,7,K,0.3333333333333333,0.3333333333333333,0.6592185438430724,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1,0.05384637261482028,0.05384637261482028,0.15827129842611806,22.920129957497124,0.3333333333333333,0.3500009242963013,0.595691733724022,1.0,0.7272727272727273,0.5096688808491827,False
2,square,1.0,1.0,0.25,6.0,2,Γ,0.0,0.0,0.45503212724450776,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.023786242756002995,0.024030881672358895,0.023786242756002995,0.1096622711232151,57.296506740065155,0.3333333333333333,0.1921557858645765,0.8597387523761344,1.0,0.45454545454545453,0.5093806363353104,False
551,hex,2.5,1.0,0.35,6.0,7,K,0.3333333333333333,0.3333333333333333,0.9034247598265,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.1,0.06600543408154003,0.06600543408154003,0.15827129842611806,22.920129957497124,0.3333333333333333,0.39761008093939193,0.595691733724022,1.0,0.45454545454545453,0.5079348063735918,False
453,hex,1.75,1.0,0.35,6.0,5,K,0.3333333333333333,0.3333333333333333,0.8142395082379844,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.02317981750697551,0.09454930884840629,0.02317981750697551,0.11079439132238093,32.74171810658836,0.3333333333333333,0.18817869660882447,0.8509537624867226,1.0,0.45454545454545453,0.5066293660434901,False
454,hex,1.75,1.0,0.35,6.0,6,K,0.3333333333333333,0.3333333333333333,0.8374193257449599,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.1414213562373095,0.06600543408154003,0.02317981750697551,0.02317981750697551,0.11079439132238093,32.74171810658836,0.3333333333333333,0.18817869660882447,0.8509537624867226,1.0,0.45454545454545453,0.5066293660434901,False
