lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,2,38,K,0.87267800,0.35340926,max,-0.33145300,0.05040425,1.33484316e-07,0.08931340,0.05026423,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,3,19,M,0.50000000,0.40345821,min,0.42739555,0.02726806,8.75850500e-08,0.05359105,0.09007088,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,3,38,K,0.87267800,0.40367349,min,0.40078337,-0.05314529,2.10770884e-07,0.05026423,0.07568508,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,4,19,M,0.50000000,0.49352909,max,-0.86669155,-0.00811718,1.72965027e-08,0.09007088,0.04096254,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,4,38,K,0.87267800,0.47935857,max,-0.69491166,0.00409738,2.07928011e-07,0.07568508,0.03763204,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,5,38,K,0.87267800,0.51699061,max,-0.61623512,-0.05282776,1.91840270e-07,0.03763204,0.05448213,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,6,0,Γ,0.00000000,0.59286441,min,0.14375796,0.00271249,1.65951293e-10,0.10925393,0.07421461,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,6,38,K,0.87267800,0.57147275,min,0.78546079,0.06071956,3.03591598e-07,0.05448213,0.03287842,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,6,57,Γ,1.34408252,0.59286441,min,0.09220505,-0.00057917,6.73817396e-12,0.10925393,0.07424088,,,path,bands_r0.357_eps12.50.png
triangular,1.00000000,0.00000000,0.50000000,0.86602540,0.35750000,12.50000000,TM,7,19,M,0.50000000,0.58437579,min,0.96393067,0.00402922,6.47299679e-09,0.03446229,0.00000000,,,path,bands_r0.357_eps12.50.png
