lattice_type,a1x,a1y,a2x,a2y,hole_radius_a,eps_bg,polarization,band_index,k_index,k_label,s_value,frequency,extremum_type,curvature_a,linear_b,quad_residual,gap_below,gap_above,kx_frac,ky_frac,mode,plot_file
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,5,57,Γ,1.70710678,0.72221882,max,-0.28576281,-0.00264653,3.12445836e-10,0.23368516,0.07424667,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,6,19,X,0.50000000,0.70094517,max,-0.69584595,-0.06141951,4.97624149e-07,0.05471031,0.09790830,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,9.00000000,TM,7,38,M,1.00000000,0.67395058,min,1.36649567,-0.01099983,4.12525374e-07,0.02545072,0.00000000,,,path,bands_r0.450_eps9.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,0,19,X,0.50000000,0.17944527,max,-0.75322109,0.07426507,7.45069593e-07,0.00000000,0.07658551,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,0,38,M,1.00000000,0.22433172,max,-0.70675077,-0.00162444,1.85089361e-09,0.00000000,0.07184727,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,1,19,X,0.50000000,0.25603078,min,0.99667352,-0.04478570,2.44006612e-07,0.07658551,0.13428248,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,2,19,X,0.50000000,0.39031326,max,-0.96000023,-0.06650603,3.98208928e-07,0.13428248,0.02676792,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,3,19,X,0.50000000,0.41708118,min,0.88468688,0.07265765,4.95750785e-07,0.02676792,0.12882107,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,3,38,M,1.00000000,0.51549913,max,-0.86364671,0.00422542,5.29865037e-08,0.21932009,0.02698918,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,4,0,Γ,0.00000000,0.42307287,min,1.34342947,0.00786591,1.56660954e-09,0.02772811,0.19628312,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,4,57,Γ,1.70710678,0.42307287,min,0.87258772,-0.03003925,2.62959185e-08,0.02772810,0.19628313,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,5,0,Γ,0.00000000,0.61935599,max,-0.14475655,-0.00025020,1.40980618e-12,0.19628312,0.05954166,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,5,57,Γ,1.70710678,0.61935600,max,-0.17225377,-0.00105653,4.96408931e-11,0.19628313,0.05954169,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,6,19,X,0.50000000,0.60507667,max,-0.29687317,-0.02916084,1.28052422e-07,0.05209503,0.07527870,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,7,19,X,0.50000000,0.68035537,max,-1.02861989,-0.07632961,4.37805862e-07,0.07527870,0.00000000,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,12.50000000,TM,7,38,M,1.00000000,0.57531591,min,1.15981811,-0.00936607,3.05778801e-07,0.02090452,0.00000000,,,path,bands_r0.450_eps12.50.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,0,19,X,0.50000000,0.15938540,max,-0.64752148,0.06425293,5.64947185e-07,0.00000000,0.07062746,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,0,38,M,1.00000000,0.19869292,max,-0.60940221,-0.00136228,1.30095175e-09,0.00000000,0.06541821,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,1,19,X,0.50000000,0.23001285,min,0.85282588,-0.03802770,1.78877617e-07,0.07062746,0.11609471,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,2,19,X,0.50000000,0.34610756,max,-0.82037423,-0.05662862,2.99406803e-07,0.11609471,0.02498613,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,3,19,X,0.50000000,0.37109369,min,0.75779886,0.06172731,3.69960876e-07,0.02498613,0.11302000,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,3,38,M,1.00000000,0.45661934,max,-0.74469166,0.00349433,3.63712982e-08,0.19250817,0.03548204,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,4,0,Γ,0.00000000,0.37821303,min,1.11191759,0.00528348,7.13972365e-10,0.02635114,0.17232994,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,4,57,Γ,1.70710678,0.37821303,min,0.75018345,-0.02259947,1.57604889e-08,0.02635113,0.17232995,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,5,0,Γ,0.00000000,0.55054297,max,-0.11053546,-0.00018239,7.50992792e-13,0.17232994,0.05093995,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,5,57,Γ,1.70710678,0.55054298,max,-0.12769100,-0.00062184,1.72033741e-11,0.17232995,0.05093996,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,6,19,X,0.50000000,0.53950144,max,-0.18226777,-0.01934214,5.76243356e-08,0.04849151,0.06307319,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.45000000,16.00000000,TM,7,19,X,0.50000000,0.60257463,max,-0.89766637,-0.06651285,3.38215348e-07,0.06307319,0.00000000,,,path,bands_r0.450_eps16.00.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,0,38,M,1.00000000,0.37971086,max,-1.73936922,-0.00496465,3.60298950e-08,0.00000000,0.07576853,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,3,38,M,1.00000000,0.65727329,min,1.58896768,-0.00075203,1.26570810e-08,0.20179367,0.20179664,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,4,38,M,1.00000000,0.85906993,max,-2.02125415,0.01483033,7.21219507e-07,0.20179664,0.04323020,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,5,0,Γ,0.00000000,0.96555945,max,-0.97440270,-0.00539595,6.12924906e-10,0.30767647,0.02564176,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,5,57,Γ,1.70710678,0.96555945,max,-2.44737136,-0.04979026,2.39284687e-08,0.30767648,0.02564176,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,6,0,Γ,0.00000000,0.99120120,max,-2.06431023,-0.02836524,1.46204759e-08,0.02564176,0.08263342,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,7,0,Γ,0.00000000,1.07383462,min,1.04473625,0.00615506,7.99386207e-10,0.08263342,0.00000000,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,7,38,M,1.00000000,0.94784924,min,1.80752354,-0.01407156,5.43733833e-07,0.04554796,0.00000000,,,path,bands_OPT_r0.430_eps4.02.png
square,1.00000000,0.00000000,0.00000000,1.00000000,0.42990533,4.01834622,TM,7,57,Γ,1.70710678,1.07383451,max,-0.34320190,-0.01403049,9.23041008e-09,0.08263330,0.00000000,,,path,bands_OPT_r0.430_eps4.02.png
